fecha,producto_id,cantidad_vendida,precio,stock_actual,nombre_producto,categoria,marca,descuento_porcentaje,clima_predominante,costo_envio
2025-11-19,PROD-105,25,250.0,178,Cafetera Espresso,Hogar,DeLonghi,0,Templado,7.49
2025-11-19,PROD-106,9,199.9,102,Silla Gamer,Muebles,SecretLab,0,Templado,4.34
2025-11-20,PROD-101,65,629.99,10,Smartphone Galaxy,Electrónica,Samsung,30,Templado,8.55
2025-11-20,PROD-102,45,120.0,73,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,6.43
2025-11-20,PROD-103,25,85.5,109,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,8.94
2025-11-20,PROD-104,4,15.0,81,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,7.22
2025-11-20,PROD-105,24,250.0,154,Cafetera Espresso,Hogar,DeLonghi,0,Templado,3.49
2025-11-20,PROD-106,17,199.9,85,Silla Gamer,Muebles,SecretLab,0,Templado,5.07
2025-11-21,PROD-101,37,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Templado,7.11
2025-11-21,PROD-102,38,108.0,35,Zapatillas Running,Ropa y Calzado,Nike,10,Templado,2.4
2025-11-21,PROD-103,21,85.5,88,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,4.13
2025-11-21,PROD-104,4,15.0,77,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,5.19
2025-11-21,PROD-105,22,250.0,132,Cafetera Espresso,Hogar,DeLonghi,0,Templado,5.35
2025-11-21,PROD-106,15,199.9,70,Silla Gamer,Muebles,SecretLab,0,Templado,7.08
2025-11-22,PROD-101,56,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Templado,9.77
2025-11-22,PROD-102,46,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,4.31
2025-11-22,PROD-103,30,76.95,58,Chaqueta Invierno,Ropa y Calzado,NorthFace,10,Templado,7.64
2025-11-22,PROD-104,6,15.0,71,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,8.4
2025-11-22,PROD-105,29,250.0,103,Cafetera Espresso,Hogar,DeLonghi,0,Templado,5.81
2025-11-22,PROD-106,19,199.9,51,Silla Gamer,Muebles,SecretLab,0,Templado,5.99
2025-11-23,PROD-101,58,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Templado,9.25
2025-11-23,PROD-102,36,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,7.2
2025-11-23,PROD-103,38,68.4,20,Chaqueta Invierno,Ropa y Calzado,NorthFace,20,Templado,5.27
2025-11-23,PROD-104,7,15.0,64,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,5.52
2025-11-23,PROD-105,34,250.0,69,Cafetera Espresso,Hogar,DeLonghi,0,Templado,9.04
2025-11-23,PROD-106,23,179.91,28,Silla Gamer,Muebles,SecretLab,10,Templado,3.89
2025-11-24,PROD-101,33,899.99,138,Smartphone Galaxy,Electrónica,Samsung,0,Templado,4.98
2025-11-24,PROD-102,30,120.0,176,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,4.85
2025-11-24,PROD-103,25,85.5,172,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,7.32
2025-11-24,PROD-104,3,15.0,61,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,8.63
2025-11-24,PROD-105,25,250.0,187,Cafetera Espresso,Hogar,DeLonghi,0,Templado,9.66
2025-11-24,PROD-106,15,159.92,115,Silla Gamer,Muebles,SecretLab,20,Templado,2.52
2025-11-25,PROD-101,47,899.99,91,Smartphone Galaxy,Electrónica,Samsung,0,Templado,4.46
2025-11-25,PROD-102,37,120.0,139,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,9.31
2025-11-25,PROD-103,22,85.5,150,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,5.23
2025-11-25,PROD-104,5,15.0,56,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,9.55
2025-11-25,PROD-105,21,250.0,166,Cafetera Espresso,Hogar,DeLonghi,0,Templado,3.15
2025-11-25,PROD-106,14,199.9,101,Silla Gamer,Muebles,SecretLab,0,Templado,4.28
2025-11-26,PROD-101,45,899.99,46,Smartphone Galaxy,Electrónica,Samsung,0,Templado,5.8
2025-11-26,PROD-102,31,120.0,108,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,2.63
2025-11-26,PROD-103,26,85.5,124,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,8.16
2025-11-26,PROD-104,6,15.0,50,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,3.83
2025-11-26,PROD-105,26,250.0,140,Cafetera Espresso,Hogar,DeLonghi,0,Templado,3.74
2025-11-26,PROD-106,15,199.9,86,Silla Gamer,Muebles,SecretLab,0,Templado,9.46
2025-11-27,PROD-101,63,629.99,0,Smartphone Galaxy,Electrónica,Samsung,30,Templado,7.6
2025-11-27,PROD-102,42,120.0,66,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,5.13
2025-11-27,PROD-103,28,85.5,96,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,9.13
2025-11-27,PROD-104,6,15.0,44,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,8.13
2025-11-27,PROD-105,22,250.0,118,Cafetera Espresso,Hogar,DeLonghi,0,Templado,9.2
2025-11-27,PROD-106,14,199.9,72,Silla Gamer,Muebles,SecretLab,0,Templado,6.54
2025-11-28,PROD-101,42,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Templado,8.92
2025-11-28,PROD-102,31,120.0,35,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,3.12
2025-11-28,PROD-103,26,85.5,70,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,5.99
2025-11-28,PROD-104,4,12.0,40,Protector Solar FPS50,Salud y Belleza,Nivea,20,Templado,8.46
2025-11-28,PROD-105,21,250.0,97,Cafetera Espresso,Hogar,DeLonghi,0,Templado,7.35
2025-11-28,PROD-106,17,199.9,55,Silla Gamer,Muebles,SecretLab,0,Templado,2.23
2025-11-29,PROD-101,63,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Templado,8.27
2025-11-29,PROD-102,56,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,6.59
2025-11-29,PROD-103,31,85.5,39,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,7.49
2025-11-29,PROD-104,7,15.0,33,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,5.5
2025-11-29,PROD-105,29,250.0,68,Cafetera Espresso,Hogar,DeLonghi,0,Templado,9.41
2025-11-29,PROD-106,27,199.9,28,Silla Gamer,Muebles,SecretLab,0,Templado,5.77
2025-11-30,PROD-101,65,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Templado,3.54
2025-11-30,PROD-102,47,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Templado,6.34
2025-11-30,PROD-103,35,85.5,4,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Templado,3.83
2025-11-30,PROD-104,7,15.0,26,Protector Solar FPS50,Salud y Belleza,Nivea,0,Templado,3.21
2025-11-30,PROD-105,31,250.0,37,Cafetera Espresso,Hogar,DeLonghi,0,Templado,6.32
2025-11-30,PROD-106,12,199.9,16,Silla Gamer,Muebles,SecretLab,0,Templado,6.82
2025-12-01,PROD-101,56,719.99,146,Smartphone Galaxy,Electrónica,Samsung,20,Frío,2.86
2025-12-01,PROD-102,25,108.0,178,Zapatillas Running,Ropa y Calzado,Nike,10,Frío,9.81
2025-12-01,PROD-103,27,85.5,190,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,8.28
2025-12-01,PROD-104,5,15.0,169,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,8.64
2025-12-01,PROD-105,22,250.0,123,Cafetera Espresso,Hogar,DeLonghi,0,Frío,9.63
2025-12-01,PROD-106,18,199.9,111,Silla Gamer,Muebles,SecretLab,0,Frío,2.37
2025-12-02,PROD-101,45,899.99,101,Smartphone Galaxy,Electrónica,Samsung,0,Frío,3.68
2025-12-02,PROD-102,44,120.0,134,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,2.27
2025-12-02,PROD-103,26,85.5,164,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,6.59
2025-12-02,PROD-104,3,10.5,166,Protector Solar FPS50,Salud y Belleza,Nivea,30,Frío,9.84
2025-12-02,PROD-105,24,225.0,99,Cafetera Espresso,Hogar,DeLonghi,10,Frío,9.21
2025-12-02,PROD-106,14,179.91,97,Silla Gamer,Muebles,SecretLab,10,Frío,7.87
2025-12-03,PROD-101,38,899.99,63,Smartphone Galaxy,Electrónica,Samsung,0,Frío,3.8
2025-12-03,PROD-102,52,120.0,82,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,7.65
2025-12-03,PROD-103,24,85.5,140,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,2.4
2025-12-03,PROD-104,4,15.0,162,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,4.86
2025-12-03,PROD-105,27,200.0,72,Cafetera Espresso,Hogar,DeLonghi,20,Frío,6.69
2025-12-03,PROD-106,19,139.93,78,Silla Gamer,Muebles,SecretLab,30,Frío,3.74
2025-12-04,PROD-101,40,899.99,23,Smartphone Galaxy,Electrónica,Samsung,0,Frío,2.37
2025-12-04,PROD-102,39,120.0,43,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,4.46
2025-12-04,PROD-103,24,85.5,116,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,8.84
2025-12-04,PROD-104,6,15.0,156,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,9.66
2025-12-04,PROD-105,21,250.0,51,Cafetera Espresso,Hogar,DeLonghi,0,Frío,4.92
2025-12-04,PROD-106,17,199.9,61,Silla Gamer,Muebles,SecretLab,0,Frío,6.34
2025-12-05,PROD-101,47,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Frío,4.29
2025-12-05,PROD-102,55,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,7.41
2025-12-05,PROD-103,26,85.5,90,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,9.31
2025-12-05,PROD-104,4,15.0,152,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,8.42
2025-12-05,PROD-105,21,250.0,30,Cafetera Espresso,Hogar,DeLonghi,0,Frío,4.75
2025-12-05,PROD-106,16,199.9,45,Silla Gamer,Muebles,SecretLab,0,Frío,2.67
2025-12-06,PROD-101,62,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Frío,3.99
2025-12-06,PROD-102,47,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,8.57
2025-12-06,PROD-103,34,85.5,56,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,4.6
2025-12-06,PROD-104,5,15.0,147,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,4.99
2025-12-06,PROD-105,32,250.0,0,Cafetera Espresso,Hogar,DeLonghi,0,Frío,2.14
2025-12-06,PROD-106,20,199.9,25,Silla Gamer,Muebles,SecretLab,0,Frío,7.82
2025-12-07,PROD-101,54,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Frío,4.96
2025-12-07,PROD-102,60,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,9.27
2025-12-07,PROD-103,32,85.5,24,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,2.6
2025-12-07,PROD-104,5,13.5,142,Protector Solar FPS50,Salud y Belleza,Nivea,10,Frío,6.8
2025-12-07,PROD-105,32,250.0,0,Cafetera Espresso,Hogar,DeLonghi,0,Frío,3.46
2025-12-07,PROD-106,20,199.9,5,Silla Gamer,Muebles,SecretLab,0,Frío,8.55
2025-12-08,PROD-101,33,899.99,124,Smartphone Galaxy,Electrónica,Samsung,0,Frío,3.42
2025-12-08,PROD-102,52,84.0,147,Zapatillas Running,Ropa y Calzado,Nike,30,Frío,9.16
2025-12-08,PROD-103,30,68.4,126,Chaqueta Invierno,Ropa y Calzado,NorthFace,20,Frío,8.74
2025-12-08,PROD-104,4,15.0,138,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,4.39
2025-12-08,PROD-105,27,200.0,115,Cafetera Espresso,Hogar,DeLonghi,20,Frío,8.86
2025-12-08,PROD-106,15,199.9,172,Silla Gamer,Muebles,SecretLab,0,Frío,2.66
2025-12-09,PROD-101,40,899.99,84,Smartphone Galaxy,Electrónica,Samsung,0,Frío,2.74
2025-12-09,PROD-102,43,120.0,104,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,2.28
2025-12-09,PROD-103,27,85.5,99,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,3.5
2025-12-09,PROD-104,5,15.0,133,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,7.21
2025-12-09,PROD-105,24,250.0,91,Cafetera Espresso,Hogar,DeLonghi,0,Frío,4.43
2025-12-09,PROD-106,18,199.9,154,Silla Gamer,Muebles,SecretLab,0,Frío,8.7
2025-12-10,PROD-101,40,899.99,44,Smartphone Galaxy,Electrónica,Samsung,0,Frío,3.51
2025-12-10,PROD-102,44,120.0,60,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,5.64
2025-12-10,PROD-103,26,85.5,73,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,5.45
2025-12-10,PROD-104,4,13.5,129,Protector Solar FPS50,Salud y Belleza,Nivea,10,Frío,3.09
2025-12-10,PROD-105,22,250.0,69,Cafetera Espresso,Hogar,DeLonghi,0,Frío,4.58
2025-12-10,PROD-106,15,199.9,139,Silla Gamer,Muebles,SecretLab,0,Frío,5.37
2025-12-11,PROD-101,37,899.99,7,Smartphone Galaxy,Electrónica,Samsung,0,Frío,5.17
2025-12-11,PROD-102,40,120.0,20,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,5.2
2025-12-11,PROD-103,28,68.4,45,Chaqueta Invierno,Ropa y Calzado,NorthFace,20,Frío,8.2
2025-12-11,PROD-104,4,13.5,125,Protector Solar FPS50,Salud y Belleza,Nivea,10,Frío,8.4
2025-12-11,PROD-105,22,250.0,47,Cafetera Espresso,Hogar,DeLonghi,0,Frío,2.78
2025-12-11,PROD-106,11,199.9,128,Silla Gamer,Muebles,SecretLab,0,Frío,6.28
2025-12-12,PROD-101,45,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Frío,6.28
2025-12-12,PROD-102,47,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,6.49
2025-12-12,PROD-103,23,85.5,22,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,4.56
2025-12-12,PROD-104,5,15.0,120,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,5.5
2025-12-12,PROD-105,24,250.0,23,Cafetera Espresso,Hogar,DeLonghi,0,Frío,4.07
2025-12-12,PROD-106,16,199.9,112,Silla Gamer,Muebles,SecretLab,0,Frío,4.75
2025-12-13,PROD-101,54,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Frío,3.66
2025-12-13,PROD-102,40,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,2.98
2025-12-13,PROD-103,32,85.5,0,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,8.28
2025-12-13,PROD-104,6,15.0,114,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,9.3
2025-12-13,PROD-105,31,225.0,0,Cafetera Espresso,Hogar,DeLonghi,10,Frío,6.0
2025-12-13,PROD-106,21,199.9,91,Silla Gamer,Muebles,SecretLab,0,Frío,9.94
2025-12-14,PROD-101,61,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Frío,4.74
2025-12-14,PROD-102,42,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,2.31
2025-12-14,PROD-103,34,85.5,0,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,3.85
2025-12-14,PROD-104,8,15.0,106,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,2.03
2025-12-14,PROD-105,32,250.0,0,Cafetera Espresso,Hogar,DeLonghi,0,Frío,5.72
2025-12-14,PROD-106,18,199.9,73,Silla Gamer,Muebles,SecretLab,0,Frío,5.64
2025-12-15,PROD-101,50,719.99,159,Smartphone Galaxy,Electrónica,Samsung,20,Frío,8.37
2025-12-15,PROD-102,29,120.0,185,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,8.08
2025-12-15,PROD-103,26,85.5,149,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,5.4
2025-12-15,PROD-104,5,15.0,101,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,6.03
2025-12-15,PROD-105,24,250.0,115,Cafetera Espresso,Hogar,DeLonghi,0,Frío,5.62
2025-12-15,PROD-106,8,159.92,65,Silla Gamer,Muebles,SecretLab,20,Frío,7.46
2025-12-16,PROD-101,45,899.99,114,Smartphone Galaxy,Electrónica,Samsung,0,Frío,9.12
2025-12-16,PROD-102,46,120.0,139,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,7.66
2025-12-16,PROD-103,25,85.5,124,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,4.18
2025-12-16,PROD-104,4,15.0,97,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,8.34
2025-12-16,PROD-105,28,175.0,87,Cafetera Espresso,Hogar,DeLonghi,30,Frío,8.6
2025-12-16,PROD-106,19,179.91,46,Silla Gamer,Muebles,SecretLab,10,Frío,8.02
2025-12-17,PROD-101,46,899.99,68,Smartphone Galaxy,Electrónica,Samsung,0,Frío,9.75
2025-12-17,PROD-102,38,120.0,101,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,2.72
2025-12-17,PROD-103,23,76.95,101,Chaqueta Invierno,Ropa y Calzado,NorthFace,10,Frío,2.52
2025-12-17,PROD-104,5,13.5,92,Protector Solar FPS50,Salud y Belleza,Nivea,10,Frío,2.52
2025-12-17,PROD-105,24,250.0,63,Cafetera Espresso,Hogar,DeLonghi,0,Frío,4.18
2025-12-17,PROD-106,15,199.9,31,Silla Gamer,Muebles,SecretLab,0,Frío,6.53
2025-12-18,PROD-101,41,809.99,27,Smartphone Galaxy,Electrónica,Samsung,10,Frío,2.54
2025-12-18,PROD-102,38,108.0,63,Zapatillas Running,Ropa y Calzado,Nike,10,Frío,8.78
2025-12-18,PROD-103,25,85.5,76,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,7.17
2025-12-18,PROD-104,4,15.0,88,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,7.91
2025-12-18,PROD-105,23,250.0,40,Cafetera Espresso,Hogar,DeLonghi,0,Frío,8.36
2025-12-18,PROD-106,16,199.9,15,Silla Gamer,Muebles,SecretLab,0,Frío,4.99
2025-12-19,PROD-101,39,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Frío,7.04
2025-12-19,PROD-102,39,120.0,24,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,6.7
2025-12-19,PROD-103,23,85.5,53,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,4.57
2025-12-19,PROD-104,5,15.0,83,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,3.58
2025-12-19,PROD-105,26,250.0,14,Cafetera Espresso,Hogar,DeLonghi,0,Frío,2.08
2025-12-19,PROD-106,13,199.9,2,Silla Gamer,Muebles,SecretLab,0,Frío,8.04
2025-12-20,PROD-101,55,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Frío,8.01
2025-12-20,PROD-102,54,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,4.93
2025-12-20,PROD-103,34,85.5,19,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,7.93
2025-12-20,PROD-104,6,15.0,77,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,8.56
2025-12-20,PROD-105,27,250.0,0,Cafetera Espresso,Hogar,DeLonghi,0,Frío,4.22
2025-12-20,PROD-106,18,199.9,0,Silla Gamer,Muebles,SecretLab,0,Frío,3.98
2025-12-21,PROD-101,57,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Frío,5.45
2025-12-21,PROD-102,37,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,5.75
2025-12-21,PROD-103,33,85.5,0,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,7.59
2025-12-21,PROD-104,6,15.0,71,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,8.7
2025-12-21,PROD-105,33,250.0,0,Cafetera Espresso,Hogar,DeLonghi,0,Frío,2.9
2025-12-21,PROD-106,12,199.9,0,Silla Gamer,Muebles,SecretLab,0,Frío,8.64
2025-12-22,PROD-101,50,899.99,140,Smartphone Galaxy,Electrónica,Samsung,0,Frío,3.13
2025-12-22,PROD-102,41,120.0,157,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,5.23
2025-12-22,PROD-103,26,85.5,153,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,7.88
2025-12-22,PROD-104,3,15.0,68,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,8.73
2025-12-22,PROD-105,23,250.0,159,Cafetera Espresso,Hogar,DeLonghi,0,Frío,8.06
2025-12-22,PROD-106,16,199.9,170,Silla Gamer,Muebles,SecretLab,0,Frío,7.66
2025-12-23,PROD-101,44,899.99,96,Smartphone Galaxy,Electrónica,Samsung,0,Frío,3.45
2025-12-23,PROD-102,36,120.0,121,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,5.46
2025-12-23,PROD-103,27,85.5,126,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,3.25
2025-12-23,PROD-104,5,15.0,63,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,4.15
2025-12-23,PROD-105,28,200.0,131,Cafetera Espresso,Hogar,DeLonghi,20,Frío,3.46
2025-12-23,PROD-106,14,199.9,156,Silla Gamer,Muebles,SecretLab,0,Frío,4.96
2025-12-24,PROD-101,37,899.99,59,Smartphone Galaxy,Electrónica,Samsung,0,Frío,7.92
2025-12-24,PROD-102,37,120.0,84,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,5.15
2025-12-24,PROD-103,24,85.5,102,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,2.99
2025-12-24,PROD-104,5,15.0,58,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,2.43
2025-12-24,PROD-105,23,250.0,108,Cafetera Espresso,Hogar,DeLonghi,0,Frío,5.06
2025-12-24,PROD-106,12,199.9,144,Silla Gamer,Muebles,SecretLab,0,Frío,7.57
2025-12-25,PROD-101,39,899.99,20,Smartphone Galaxy,Electrónica,Samsung,0,Frío,3.47
2025-12-25,PROD-102,44,120.0,40,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,8.93
2025-12-25,PROD-103,26,85.5,76,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,5.9
2025-12-25,PROD-104,3,12.0,55,Protector Solar FPS50,Salud y Belleza,Nivea,20,Frío,2.69
2025-12-25,PROD-105,23,250.0,85,Cafetera Espresso,Hogar,DeLonghi,0,Frío,4.93
2025-12-25,PROD-106,19,199.9,125,Silla Gamer,Muebles,SecretLab,0,Frío,6.39
2025-12-26,PROD-101,48,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Frío,7.3
2025-12-26,PROD-102,47,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,3.08
2025-12-26,PROD-103,22,85.5,54,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,2.1
2025-12-26,PROD-104,4,15.0,51,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,6.96
2025-12-26,PROD-105,25,225.0,60,Cafetera Espresso,Hogar,DeLonghi,10,Frío,3.89
2025-12-26,PROD-106,13,199.9,112,Silla Gamer,Muebles,SecretLab,0,Frío,5.97
2025-12-27,PROD-101,54,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Frío,2.09
2025-12-27,PROD-102,72,84.0,0,Zapatillas Running,Ropa y Calzado,Nike,30,Frío,3.01
2025-12-27,PROD-103,33,85.5,21,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,4.39
2025-12-27,PROD-104,7,15.0,44,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,3.03
2025-12-27,PROD-105,31,250.0,29,Cafetera Espresso,Hogar,DeLonghi,0,Frío,5.25
2025-12-27,PROD-106,13,199.9,99,Silla Gamer,Muebles,SecretLab,0,Frío,4.13
2025-12-28,PROD-101,57,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Frío,6.34
2025-12-28,PROD-102,34,120.0,0,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,8.77
2025-12-28,PROD-103,31,85.5,0,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,4.02
2025-12-28,PROD-104,9,10.5,35,Protector Solar FPS50,Salud y Belleza,Nivea,30,Frío,4.21
2025-12-28,PROD-105,32,250.0,0,Cafetera Espresso,Hogar,DeLonghi,0,Frío,9.21
2025-12-28,PROD-106,14,199.9,85,Silla Gamer,Muebles,SecretLab,0,Frío,7.15
2025-12-29,PROD-101,40,899.99,119,Smartphone Galaxy,Electrónica,Samsung,0,Frío,4.19
2025-12-29,PROD-102,37,120.0,170,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,9.88
2025-12-29,PROD-103,23,85.5,126,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,3.5
2025-12-29,PROD-104,3,15.0,174,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,9.87
2025-12-29,PROD-105,25,250.0,189,Cafetera Espresso,Hogar,DeLonghi,0,Frío,7.85
2025-12-29,PROD-106,15,199.9,70,Silla Gamer,Muebles,SecretLab,0,Frío,9.46
2025-12-30,PROD-101,51,899.99,68,Smartphone Galaxy,Electrónica,Samsung,0,Frío,8.19
2025-12-30,PROD-102,38,120.0,132,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,5.87
2025-12-30,PROD-103,22,85.5,104,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,8.49
2025-12-30,PROD-104,4,15.0,170,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,4.29
2025-12-30,PROD-105,27,250.0,162,Cafetera Espresso,Hogar,DeLonghi,0,Frío,4.63
2025-12-30,PROD-106,18,199.9,52,Silla Gamer,Muebles,SecretLab,0,Frío,8.67
2025-12-31,PROD-101,47,899.99,21,Smartphone Galaxy,Electrónica,Samsung,0,Frío,7.58
2025-12-31,PROD-102,37,120.0,95,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,7.88
2025-12-31,PROD-103,23,85.5,81,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,2.15
2025-12-31,PROD-104,3,15.0,167,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,4.58
2025-12-31,PROD-105,22,250.0,140,Cafetera Espresso,Hogar,DeLonghi,0,Frío,3.01
2025-12-31,PROD-106,20,199.9,32,Silla Gamer,Muebles,SecretLab,0,Frío,5.84
2026-01-01,PROD-101,23,899.99,0,Smartphone Galaxy,Electrónica,Samsung,0,Frío,2.99
2026-01-01,PROD-102,47,120.0,48,Zapatillas Running,Ropa y Calzado,Nike,0,Frío,6.71
2026-01-01,PROD-103,27,85.5,54,Chaqueta Invierno,Ropa y Calzado,NorthFace,0,Frío,8.14
2026-01-01,PROD-104,3,15.0,164,Protector Solar FPS50,Salud y Belleza,Nivea,0,Frío,5.58
